img_name,h_mean,s_mean,v_mean,Radiation Value
IMG_4003,82.247,133.186,235.646,-1.9235
IMG_4004,82.036,135.225,233.307,-1.7575
IMG_4005,81.645,134.591,233.593,-1.6029
IMG_4006,84.034,139.355,232.808,-1.6622
IMG_4007,83.141,138.868,232.489,-1.7763
IMG_4008,81.585,136.087,232.301,-1.9972
IMG_4009,83.127,140.629,230.654,-1.8501
IMG_4010,83.477,143.452,228.825,-1.9791
IMG_4011,83.732,147.712,226.886,-1.8815
IMG_4012,85.255,154.868,222.926,-2.7729
IMG_4013,85.387,162.008,215.374,-5.1239
IMG_4014,84.101,147.566,226.817,-2.5022
IMG_4015,86.168,148.178,230.783,-2.1301
IMG_4016,84.267,144.577,229.103,-2.0508
IMG_4017,84.332,141.584,231.887,-1.8126
IMG_4018,84.159,150.009,224.313,-2.0921
IMG_4019,84.351,158.135,216.245,-2.0458
IMG_4020,86.651,176.293,202.555,-4.8007
IMG_4021,83.792,151.635,222.208,-2.5142
IMG_4022,85.653,166.78,212.099,-2.1047
IMG_4023,84.046,155.487,219.508,-2.0572
IMG_4024,85.577,161.615,217.559,-3.9647
IMG_4025,85.213,142.301,232.869,-8.4387
IMG_4026,85.483,149.384,226.659,-9.0572
IMG_4027,85.874,153.838,223.829,-5.9374
IMG_4028,85.328,142.624,231.546,-6.5135
IMG_4029,84.976,133.554,236.703,-4.6012
IMG_4030,84.724,127.23,240.48,-4.3876
IMG_4031,85.004,132.991,236.94,-4.3506
IMG_4032,85.201,137.045,234.741,-4.6849
IMG_4033,85.126,136.263,235.064,-4.3301
IMG_4034,84.847,134.609,236.003,-4.2248
IMG_4035,85.356,142.465,231.1,-4.3337
IMG_4036,85.598,146.423,229.839,-4.5295
IMG_4037,85.271,142.274,232.041,-4.2045
IMG_4038,86.006,154.226,223.855,-4.795
IMG_4039,86.564,162.515,218.058,-6.7382
IMG_4040,87.763,176.109,202.503,-6.7654
IMG_4041,86.613,165.918,212.577,-11.4215
IMG_4042,85.919,160.022,219.511,-7.4749
IMG_4043,87.652,183.119,200.532,-7.2346
IMG_4044,87.859,182.712,200.945,-11.5257
IMG_4045,90.039,208.577,173.084,-11.6258
IMG_4046,90.348,210.987,170.232,-18.5524
IMG_4047,90.462,213.871,168.526,-12.2347
IMG_4048,88.978,199.733,184.576,-15.5224
IMG_4049,93.347,222.421,152.325,-10.4553
IMG_4050,89.575,205.28,177.115,-21.9272
IMG_4051,89.092,196.898,185.662,-18.1382
IMG_4052,87.4,180.976,203.066,-14.0171
IMG_4053,87.544,180.437,203.624,-7.0555
IMG_4054,86.139,165.945,215.554,-6.5774
IMG_4055,84.401,150.285,226.246,-5.6381
IMG_4056,85.223,153.296,225.244,-5.5801
IMG_4057,85.163,154.519,224.406,-5.0849
IMG_4058,85.23,155.441,223.809,-4.6598
IMG_4059,85.299,157.476,221.546,-6.1298
IMG_4060,85.616,160.274,220.187,-5.9514
IMG_4061,84.545,151.931,225.332,-7.6656
IMG_4062,85.724,161.049,219.516,-7.1961
IMG_4063,85.37,160.873,218.978,-6.8463
IMG_4064,83.957,152.01,224.562,-6.8142
IMG_4065,84.472,153.008,224.09,-6.5932
IMG_4066,85.13,158.08,220.816,-9.5565
IMG_4067,84.583,149.723,227.051,-7.9123
IMG_4068,86.167,160.038,220.881,-10.2386
IMG_4069,84.689,151.284,226.179,-6.3582
IMG_4070,82.97,147.881,225.59,-5.9416
IMG_4071,83.272,145.395,228.194,-5.1212
IMG_4072,82.439,145.206,226.801,-3.1883
IMG_4073,81.117,139.573,229.562,-3.706
IMG_4074,95.822,231.446,140.553,-28.8043
IMG_4075,96.667,234.189,140.248,-28.0014
IMG_4076,96.364,231.833,140.833,-28.7798
IMG_4077,96.483,231.619,141.442,-28.299
IMG_4078,94.784,225.915,148.745,-30.6552
IMG_4079,94.114,220.896,153.464,-27.9776
IMG_4080,92.939,217.474,158.188,-28.7684
IMG_4081,93.068,218.171,157.931,-26.3668
IMG_4082,92.511,215.022,162.276,-26.1629
IMG_4083,94.583,224.908,148.464,-26.9085
IMG_4084,95.589,228.409,144.519,-29.1887
IMG_4085,94.441,224.699,147.464,-28.6075
IMG_4086,92.21,215.083,160.31,-25.0795
IMG_4087,93.955,222.078,150.861,-26.8119
IMG_4088,96.35,231.249,138.439,-29.0043
IMG_4089,97.545,236.003,131.015,-29.8247
IMG_4090,96.044,230.209,132.43,-30.2201
IMG_4091,94.715,225.706,138.986,-29.7501
IMG_4092,93.496,219.519,147.509,-29.1442
IMG_4093,91.76,214.061,150.867,-26.2461
IMG_4094,93.281,217.794,142.874,-26.8157
IMG_4095,95.081,225.556,123.396,-28.128
IMG_4096,95.689,228.766,122.663,-26.6533
IMG_4097,96.29,229.585,118.787,-26.0719
IMG_4098,95.064,226.521,123.974,-27.1451
IMG_4099,94.441,225.205,123.412,-23.4991
IMG_4100,94.827,226.712,124.87,-25.0205
IMG_4101,96.428,230.398,116.816,-23.4403
IMG_4102,96.295,230.39,116.274,-26.9016
IMG_4103,95.524,226.166,118.922,-28.3499
IMG_4104,92.363,218.519,133.178,-27.41
IMG_4105,93.633,222.86,127.949,-25.2314
IMG_4106,91.911,218.966,138.482,-20.7511
IMG_4107,87.009,191.373,181.786,-12.4302
IMG_4108,85.924,175.788,202.222,-7.2054
IMG_4109,85.487,168.031,210.527,-4.482
IMG_4110,86.288,181.558,197.427,-3.9357
IMG_4111,84.882,167.971,207.153,-4.1597
IMG_4112,86.532,186.215,191.372,-6.8228
IMG_4113,89.148,208.058,155.544,-5.8765
IMG_4114,91.385,217.026,141.561,-15.404
IMG_4115,89.591,209.739,157.652,-10.9241
IMG_4116,87.582,196.433,177.44,-17.811
IMG_4117,87.568,197.203,173.495,-13.1724
IMG_4118,85.83,176.283,196.644,-7.0993
