Year,Month,Day,Time,Min,Temperature(C),Absolute_Humidity(g/m^3),Radiation(Ldown-Lup)(Wm^2),Long_wave_downward(W/m^2),Long_wave_upward(W/m^2)
2025,12,21,22,40,17.37,11.213363096537996,-22.17689999999999,374.0231,396.2
2025,12,21,22,50,17.31,11.2041422120438,-24.682000000000016,371.0985,395.7805
2025,12,21,23,0,17.32,11.159250317258383,-27.823399999999992,367.8281,395.6515
2025,12,21,23,10,17.31,11.15110485246016,-25.707300000000032,369.3162,395.0235
2025,12,21,23,20,17.37,11.08916445464596,-16.47199999999998,380.634,397.106
2025,12,21,23,30,17.49,11.097483878132438,-13.697400000000016,384.9246,398.622
2025,12,21,23,40,17.72,11.066648652495902,-9.824899999999955,390.4535,400.2784
2025,12,21,23,50,17.74,11.031480369408817,-8.353899999999953,392.7506,401.1045
2025,12,22,0,0,17.77,10.96339433906379,-9.28660000000002,391.7933,401.0799
2025,12,22,0,10,17.78,10.91083738612859,-9.912300000000016,391.291,401.2033
2025,12,22,0,20,17.69,10.79669631976398,-16.613400000000013,383.2969,399.9103
2025,12,22,0,30,17.73,10.568682555147769,-28.695699999999988,369.1699,397.8656
2025,12,22,0,40,17.62,10.58061925440648,-29.87090000000001,367.2169,397.0878
2025,12,22,0,50,17.55,10.624686907762689,-30.362199999999973,366.4549,396.8171
2025,12,22,1,0,17.54,10.663155312679532,-30.389099999999985,366.119,396.5081
2025,12,22,1,10,17.44,10.777828876330917,-29.257499999999997,366.5765,395.834
2025,12,22,1,20,17.5,10.74351309600002,-27.07669999999996,369.2993,396.376
2025,12,22,1,30,17.58,10.676668575005754,-27.377700000000004,369.6308,397.0085
2025,12,22,1,40,17.5,10.639207143611667,-28.11090000000001,368.4241,396.535
2025,12,22,1,50,17.5,10.718181650419991,-28.770899999999983,367.5985,396.3694
2025,12,22,2,0,17.43,10.734294162322616,-28.855000000000015,366.252,395.107
2025,12,22,2,10,17.36,10.841676310038237,-29.43720000000002,366.5261,395.9633
2025,12,22,2,20,17.41,10.765935244890445,-25.99829999999997,370.4375,396.4358
2025,12,22,2,30,17.45,10.793184100658964,-27.7346,368.4147,396.1493
2025,12,22,2,40,17.4,10.85281895822542,-28.609399999999997,366.9174,395.5268
2025,12,22,2,50,17.32,10.898327291346266,-28.7414,366.5264,395.2678
2025,12,22,3,0,17.35,10.860301437314344,-28.430600000000027,366.8542,395.2848
2025,12,22,3,10,17.32,10.834939211604905,-26.04539999999997,368.9392,394.9846
2025,12,22,3,20,17.36,10.856453025739526,-27.506100000000004,367.6513,395.1574
2025,12,22,3,30,17.33,10.956472684323405,-28.392499999999984,366.8224,395.2149
2025,12,22,19,30,18.24,11.822364753335902,-30.21260000000001,370.8759,401.0885
2025,12,22,19,40,18.18,11.85013911940073,-30.779999999999973,370.7237,401.5037
2025,12,22,19,50,18.13,11.910907116946223,-30.6146,370.9073,401.5219
2025,12,22,20,0,18.04,11.996617557239205,-30.41480000000001,370.6725,401.0873
2025,12,22,20,10,18.04,12.039704434048168,-31.190200000000004,369.9022,401.0924
2025,12,22,20,20,17.94,12.024890734259916,-30.361400000000003,369.7297,400.0911
2025,12,22,20,30,17.95,12.006028871524997,-30.74459999999999,369.3713,400.1159
2025,12,22,20,40,17.95,12.033579677196524,-30.1789,369.2027,399.3816
2025,12,22,20,50,17.96,12.026959024134806,-30.59390000000002,369.0614,399.6553
2025,12,22,21,0,18.03,11.974106338472032,-30.73309999999998,369.5573,400.2904
2025,12,22,21,10,18.14,11.94275484575598,-30.273699999999963,370.1571,400.4308
2025,12,22,21,20,18.12,11.954853945352298,-30.69110000000001,370.0377,400.7288
2025,12,22,21,30,18.19,11.964309248871,-29.998099999999965,370.3695,400.3676
2025,12,22,21,40,18.23,11.9616384083877,-30.485400000000027,370.4808,400.9662
2025,12,22,21,50,18.37,11.962569503627046,-29.995299999999983,371.5214,401.5167
2025,12,22,22,0,18.45,11.95164923258706,-29.688999999999965,372.4252,402.1142
2025,12,22,22,10,18.45,11.980030457677636,-29.07420000000002,372.481,401.5552
2025,12,22,22,20,18.53,12.0036880601511,-29.999300000000005,372.3814,402.3807
2025,12,22,22,30,18.6,12.00901005004171,-30.512500000000045,372.3479,402.8604
2025,12,22,22,40,18.68,12.037236148291823,-30.315600000000018,372.4953,402.8109
2025,12,22,22,50,18.69,12.057154586472498,-30.14170000000001,372.8171,402.9588
2025,12,22,23,0,18.68,12.080391821642491,-30.616199999999992,372.7795,403.3957
2025,12,22,23,10,18.67,12.143532106158728,-30.006100000000004,373.2217,403.2278
2025,12,22,23,20,18.73,12.167475217273694,-29.67949999999996,373.1942,402.8737
2025,12,22,23,30,18.73,12.215568004693743,-29.06729999999999,373.5357,402.603
2025,12,22,23,40,18.63,12.21999899531274,-27.850300000000004,374.0887,401.939
2025,12,22,23,50,18.72,12.288452258711166,-27.50830000000002,373.8794,401.3877
2025,12,23,0,0,18.71,12.33882870784782,-28.145399999999995,374.6863,402.8317
2025,12,23,0,10,18.72,12.413419569816702,-27.63040000000001,374.7098,402.3402
2025,12,23,0,20,18.73,12.454428848880012,-28.54570000000001,373.8274,402.3731
2025,12,23,0,30,18.7,12.493156997462894,-28.5641,373.8992,402.4633
2025,12,23,0,40,18.72,12.533580445879718,-28.36009999999999,374.1272,402.4873
2025,12,23,0,50,18.68,12.59666154357826,-27.96980000000002,374.0499,402.0197
2025,12,23,1,0,18.68,12.676579457190607,-25.549999999999955,376.701,402.251
2025,12,23,1,10,18.68,12.730923638447006,-25.58690000000001,376.8289,402.4158
2025,12,23,1,20,18.69,12.79443383628863,-25.237900000000025,376.5236,401.7615
2025,12,23,1,30,18.59,12.84612101266212,-26.978400000000025,375.0793,402.0577
2025,12,23,1,40,18.67,12.891121296593129,-26.45150000000001,374.4751,400.9266
2025,12,23,1,50,18.68,12.946702005200343,-26.161800000000028,375.1273,401.2891
2025,12,23,2,0,18.64,12.97987543828303,-19.69810000000001,383.5184,403.2165
2025,12,23,2,10,18.71,13.017736490371496,-23.62149999999997,378.9442,402.5657
2025,12,23,2,20,18.73,13.033145390834669,-18.015199999999997,384.8277,402.8429
2025,12,23,2,30,18.82,13.086564824621984,-21.17199999999997,381.665,402.837
2025,12,23,2,40,18.91,13.107729020303792,-21.9538,380.9539,402.9077
2025,12,23,2,50,18.97,13.137989788824443,-13.904799999999966,390.9689,404.8737
2025,12,23,3,0,19.01,13.152746251115897,-17.103099999999984,387.9253,405.0284
2025,12,23,3,10,19.09,13.165843361670076,-11.996099999999956,393.7499,405.746
2025,12,23,3,20,19.1,13.173610215129209,-12.08439999999996,394.3797,406.4641
2025,12,23,3,30,19.18,13.186500495260884,-12.548699999999997,394.5209,407.0696
2025,12,23,19,30,19.29,15.44284220123404,-31.116300000000024,377.5172,408.6335
2025,12,23,19,40,19.28,15.51655013259741,-30.716700000000003,377.7865,408.5032
2025,12,23,19,50,19.13,15.38000961121176,-28.038299999999992,377.6211,405.6594
2025,12,23,20,0,19.1,15.401982092315238,-28.7106,376.7358,405.4464
2025,12,23,20,10,18.87,15.210461879952083,-26.8141,376.4205,403.2346
2025,12,23,20,20,19.06,15.46376618516346,-24.0317,378.3191,402.3508
2025,12,23,20,30,18.87,15.275118466051772,-22.81729999999999,379.4497,402.267
2025,12,23,20,40,19.14,15.553317580993268,-19.062700000000007,386.721,405.7837
2025,12,23,20,50,19.2,15.575454067489767,-15.727499999999964,392.7547,408.4822
2025,12,23,21,0,19.04,15.412876563693896,-17.64269999999999,388.9039,406.5466
2025,12,23,21,10,19.0,15.441693840118498,-18.533100000000047,386.5069,405.04
2025,12,23,21,20,19.11,15.558620157311,-18.58359999999999,385.7813,404.3649
2025,12,23,21,30,19.0,15.441693840118498,-15.645600000000002,388.4313,404.0769
2025,12,23,21,40,19.15,15.611789646573444,-15.53359999999998,391.1539,406.6875
2025,12,23,21,50,19.4,15.576506093901878,-22.22730000000001,387.6587,409.886
2025,12,23,22,0,19.72,15.20940941467968,-26.227100000000007,382.2982,408.5253
2025,12,23,22,10,19.83,14.777652119726262,-29.45079999999996,379.6163,409.0671
2025,12,23,22,20,19.96,14.408101676333152,-31.476,376.5577,408.0337
2025,12,23,22,30,19.79,14.196989282193211,-29.12710000000004,375.782,404.9091
2025,12,23,22,40,19.64,14.106385626958618,-28.726699999999997,374.4126,403.1393
2025,12,23,22,50,19.29,14.017858907987122,-28.36500000000001,373.6331,401.9981
2025,12,23,23,0,19.29,14.03442848116441,-30.002700000000004,374.9093,404.912
2025,12,23,23,10,19.27,13.984808492989826,-24.823399999999992,377.6307,402.4541
2025,12,23,23,20,19.2,14.04263160370506,-24.163999999999987,380.0142,404.1782
2025,12,23,23,30,18.91,13.93405062726979,-22.4615,378.4386,400.9001
2025,12,23,23,40,18.44,13.804011115125704,-23.17570000000001,376.7076,399.8833
2025,12,23,23,50,18.46,14.0412592554218,-19.02249999999998,381.4567,400.4792
2025,12,24,0,0,18.2,13.857389567638942,-17.31880000000001,384.2708,401.5896
2025,12,24,0,10,18.02,13.894369656730971,-15.52049999999997,385.3591,400.8796
2025,12,24,0,20,17.95,13.91315686412063,-15.33069999999998,385.7414,401.0721
2025,12,24,0,30,18.0,14.031366468670464,-17.075400000000002,384.7028,401.7782
2025,12,24,0,40,17.9,14.0396778362033,-19.270100000000014,381.7922,401.0623
2025,12,24,0,50,17.72,13.905025114527591,-19.5548,379.8187,399.3735
2025,12,24,1,0,17.77,14.037384740762612,-11.802099999999996,390.9495,402.7516
2025,12,24,1,10,17.96,14.258371133922711,-4.604899999999986,400.2489,404.8538
2025,12,24,1,20,17.97,14.312830402025556,-3.936599999999999,402.0979,406.0345
2025,12,24,1,30,18.28,14.6569972065459,-5.968600000000038,400.8015,406.7701
2025,12,24,1,40,18.5,14.896917949014536,-5.051899999999989,402.846,407.8979
2025,12,24,1,50,18.68,15.120469255456204,-7.215000000000032,401.1459,408.3609
2025,12,24,2,0,18.88,15.365013731726537,-12.609099999999955,395.3133,407.9224
2025,12,24,2,10,18.69,15.209383222888103,-14.566000000000033,389.6873,404.2533
2025,12,24,2,20,18.6,15.176308898847257,-14.826599999999983,389.652,404.4786
2025,12,24,2,30,18.37,15.017944398492828,-13.82510000000002,391.4065,405.2316
2025,12,24,2,40,18.37,15.049329862230534,-14.409999999999968,389.0783,403.4883
2025,12,24,2,50,18.23,14.940375841858174,-15.267200000000004,386.89,402.1572
2025,12,24,3,0,18.23,14.971501624862045,-15.027199999999992,385.4826,400.5098
2025,12,24,3,10,18.51,15.269687650950685,-15.33589999999998,387.6823,403.0182
2025,12,24,3,20,18.5,15.229014845967084,-14.021999999999991,388.4132,402.4352
2025,12,24,3,30,18.38,15.10536442103806,-12.973400000000026,387.5685,400.5419
2025,12,24,19,30,20.05,13.57810184675634,-16.935199999999952,396.9802,413.9154
2025,12,24,19,40,19.95,13.547052422324336,-15.97629999999998,398.1884,414.1647
2025,12,24,19,50,19.91,13.560019607239228,-15.68969999999996,398.0194,413.7091
2025,12,24,20,0,19.87,13.560841135055608,-13.285800000000052,400.7757,414.0615
2025,12,24,20,10,19.78,13.50822231572464,-17.39949999999999,395.7088,413.1083
2025,12,24,20,20,19.78,13.487757896107333,-18.234399999999997,394.4336,412.668
2025,12,24,20,30,19.68,13.420708818591232,-11.077199999999948,402.4666,413.5438
2025,12,24,20,40,19.69,13.420107494996826,-15.117800000000043,397.6165,412.7343
2025,12,24,20,50,19.69,13.382787008978632,-14.08639999999997,398.8346,412.921
2025,12,24,21,0,19.68,13.388496404802291,-15.277899999999988,397.3277,412.6056
2025,12,24,21,10,19.64,13.36047243013742,-11.2808,402.0579,413.3387
2025,12,24,21,20,19.65,13.378474566813962,-10.419299999999964,403.052,413.4713
2025,12,24,21,30,19.64,13.394300693031806,-9.97199999999998,403.4524,413.4244
2025,12,24,21,40,19.6,13.308872214376311,-11.136500000000012,402.0518,413.1883
2025,12,24,21,50,19.6,13.200875787126396,-12.100000000000025,400.9518,413.0518
2025,12,24,22,0,19.59,13.162767189619975,-16.492700000000013,395.204,411.6967
2025,12,24,22,10,19.59,13.196496253526757,-9.216499999999996,403.8793,413.0958
2025,12,24,22,20,19.59,13.17457236198735,-6.8297999999999774,406.8921,413.7219
2025,12,24,22,30,19.61,13.26266211499071,-9.435299999999984,403.6472,413.0825
2025,12,24,22,40,19.57,13.39324281228482,-7.454699999999946,404.7089,412.1636
2025,12,24,22,50,19.36,13.460137122039756,-8.488,401.9615,410.4495
2025,12,24,23,0,19.15,13.541173335554232,-11.960100000000011,397.479,409.4391
2025,12,24,23,10,19.09,13.542478184205414,-9.041600000000017,400.5729,409.6145
2025,12,24,23,20,19.09,13.509727330071904,-8.95350000000002,400.6886,409.6421
2025,12,24,23,30,19.09,13.36234848647112,-12.788299999999992,396.175,408.9633
2025,12,24,23,40,19.13,13.295419194323935,-19.53430000000003,388.1366,407.6709
2025,12,24,23,50,19.05,13.347194482621282,-9.148300000000006,399.9146,409.0629
2025,12,25,0,0,19.04,13.355649395234748,-9.57959999999997,399.6478,409.2274
2025,12,25,0,10,19.05,13.265510305861053,-16.04939999999999,391.7484,407.7978
2025,12,25,0,20,19.01,13.26683450856052,-10.292399999999986,398.1693,408.4617
2025,12,25,0,30,18.95,13.252411820901646,-12.397699999999986,395.5938,407.9915
2025,12,25,0,40,19.0,13.161274918582013,-20.727900000000037,385.9876,406.7155
2025,12,25,0,50,18.95,13.18744901785801,-19.500699999999995,387.264,406.7647
2025,12,25,1,0,18.92,13.2938040627791,-8.688500000000033,399.1808,407.8693
2025,12,25,1,10,18.77,13.305044041036863,-16.913599999999974,389.8385,406.7521
2025,12,25,1,20,18.68,13.266373659649734,-12.829499999999996,393.9537,406.7832
2025,12,25,1,30,18.68,13.298340825094671,-14.407399999999996,392.3845,406.7919
2025,12,25,1,40,18.68,13.298340825094671,-7.18100000000004,400.3318,407.5128
2025,12,25,1,50,18.68,13.282357242372203,-10.604899999999986,396.737,407.3419
2025,12,25,2,0,18.69,13.274225105149451,-7.43870000000004,400.6434,408.0821
2025,12,25,2,10,18.67,13.2904744966115,-3.919500000000028,404.9627,408.8822
2025,12,25,2,20,18.6,13.283247306643036,-3.24350000000004,405.6092,408.8527
2025,12,25,2,30,18.58,13.362862164073556,-3.428800000000024,405.4729,408.9017
2025,12,25,2,40,18.58,13.410529924468586,-4.873699999999985,403.9629,408.8366
2025,12,25,2,50,18.59,13.43437160358848,-5.726600000000019,402.9015,408.6281
2025,12,25,3,0,18.59,13.45027026820811,-9.29570000000001,398.784,408.0797
2025,12,25,3,10,18.55,13.402586384293324,-7.167699999999968,400.8722,408.0399
2025,12,25,3,20,18.56,13.426397015678363,-4.376699999999971,404.0851,408.4618
2025,12,25,3,30,18.51,13.46580745177102,-3.969500000000039,404.6418,408.6113
2025,12,25,19,30,11.38,9.528591357225826,-5.868200000000002,367.6338,373.502
2025,12,25,19,40,11.28,9.397722021176085,-6.804499999999962,366.4037,373.2082
2025,12,25,19,50,11.3,9.307580897648384,-6.333199999999977,366.9658,373.299
2025,12,25,20,0,11.29,9.250800760768923,-7.006699999999967,365.8786,372.8853
2025,12,25,20,10,11.35,9.162975741757704,-7.17489999999998,365.7497,372.9246
2025,12,25,20,20,11.43,9.05489180968092,-6.890999999999963,366.1313,373.0223
2025,12,25,20,30,11.51,9.069415395407852,-6.671600000000012,366.5217,373.1933
2025,12,25,20,40,11.61,9.074418775332552,-7.175099999999986,366.4814,373.6565
2025,12,25,20,50,11.65,8.961698487691965,-6.749900000000025,367.0123,373.7622
2025,12,25,21,0,11.7,8.895698839346037,-7.686499999999967,365.7871,373.4736
2025,12,25,21,10,11.7,8.791166538061125,-7.882499999999993,365.3356,373.2181
2025,12,25,21,20,11.75,8.755784677068899,-7.757800000000032,365.602,373.3598
2025,12,25,21,30,11.81,8.715010470060149,-7.868400000000008,365.8836,373.752
2025,12,25,21,40,11.87,8.568141310634207,-7.4792999999999665,366.0545,373.5338
2025,12,25,21,50,12.07,8.348426619088087,-6.9646999999999935,366.7047,373.6694
2025,12,25,22,0,12.34,8.215890862263336,-7.382800000000032,366.9915,374.3743
2025,12,25,22,10,12.47,8.110405370316318,-7.187299999999993,367.646,374.8333
2025,12,25,22,20,12.56,8.070971494568305,-7.176899999999989,368.0988,375.2757
2025,12,25,22,30,12.61,7.972166564056127,-6.716800000000035,368.4122,375.129
2025,12,25,22,40,12.57,7.961214572734302,-6.036699999999996,368.8232,374.8599
2025,12,25,22,50,12.48,8.035336826746667,-6.161099999999976,368.1911,374.3522
2025,12,25,23,0,12.38,8.118577868926032,-7.189300000000003,367.1309,374.3202
2025,12,25,23,10,12.28,8.12998638776357,-6.622500000000002,367.4797,374.1022
2025,12,25,23,20,12.29,8.128542532885215,-6.166699999999992,367.5839,373.7506
2025,12,25,23,30,12.06,8.224551668983455,-6.418599999999969,367.0808,373.4994
2025,12,25,23,40,11.84,8.39075669315874,-7.1901000000000295,365.4246,372.6147
2025,12,25,23,50,11.79,8.337246094845506,-6.307000000000016,365.5075,371.8145
2025,12,26,0,0,11.81,8.300310696484821,-6.068700000000035,365.813,371.8817
2025,12,26,0,10,11.88,8.295464463361542,-5.377999999999986,367.2009,372.5789
2025,12,26,0,20,11.97,8.302878787421504,-5.989499999999964,366.754,372.7435
2025,12,26,0,30,11.98,8.2495552483397,-6.539300000000026,366.0388,372.5781
2025,12,26,0,40,11.97,8.183810615309953,-6.808700000000044,365.7107,372.5194
2025,12,26,0,50,12.01,8.010296312315528,-6.599100000000021,365.6112,372.2103
2025,12,26,1,0,12.06,7.989350659341394,-6.555999999999983,365.8419,372.3979
2025,12,26,1,10,12.11,7.908129608345378,-6.414899999999989,366.1662,372.5811
2025,12,26,1,20,12.06,7.887786586995959,-5.832100000000025,366.8311,372.6632
2025,12,26,1,30,12.12,7.925938749178849,-6.287300000000016,366.7775,373.0648
2025,12,26,1,40,12.2,7.8134910463204355,-6.156999999999982,366.754,372.911
2025,12,26,1,50,12.2,7.85555124656978,-5.725599999999986,367.402,373.1276
2025,12,26,2,0,12.25,7.793509142561215,-5.676499999999976,367.4784,373.1549
2025,12,26,2,10,12.29,7.90296056532816,-5.820400000000007,367.7385,373.5589
2025,12,26,2,20,12.29,7.814029212733551,-5.781499999999994,367.7539,373.5354
2025,12,26,2,30,12.34,7.740474508077814,-6.078800000000001,367.3769,373.4557
2025,12,26,2,40,12.34,7.8340347059266815,-6.272600000000011,367.5501,373.8227
2025,12,26,2,50,12.53,7.560564371354595,-6.237000000000023,367.4756,373.7126
2025,12,26,3,0,12.52,7.530564131776115,-6.256799999999998,367.9537,374.2105
2025,12,26,3,10,12.52,7.445852161265267,-5.867999999999995,367.8909,373.7589
2025,12,26,3,20,12.62,7.407007943949724,-6.044300000000021,368.0582,374.1025
2025,12,26,3,30,12.65,7.317672767054882,-5.987000000000023,368.1443,374.1313
2025,12,26,19,30,12.29,10.38978485190665,-3.072499999999991,375.0362,378.1087
2025,12,26,19,40,12.28,10.383318170213968,-3.023200000000031,374.9872,378.0104
2025,12,26,19,50,12.29,10.378939565004872,-3.1154999999999973,374.7377,377.8532
2025,12,26,20,0,12.32,10.376609258814025,-3.069100000000049,374.84,377.9091
2025,12,26,20,10,12.47,10.43001420847981,-3.650700000000029,374.7763,378.427
2025,12,26,20,20,12.65,10.392026951698128,-5.307099999999991,373.5206,378.8277
2025,12,26,20,30,12.84,10.369339649676231,-7.312799999999981,371.7729,379.0857
2025,12,26,20,40,12.95,10.304661001147483,-6.766400000000033,372.5669,379.3333
2025,12,26,20,50,13.02,10.269979088477074,-6.201099999999997,373.3296,379.5307
2025,12,26,21,0,13.07,10.233504556573031,-3.484100000000012,376.1766,379.6607
2025,12,26,21,10,13.15,10.261384480959231,-3.8845000000000023,376.075,379.9595
2025,12,26,21,20,13.21,10.310994709767447,-4.780399999999986,375.3285,380.1089
2025,12,26,21,30,13.25,10.27895729354185,-6.416200000000004,373.6402,380.0564
2025,12,26,21,40,13.26,10.3083445959005,-6.750200000000007,373.2939,380.0441
2025,12,26,21,50,13.29,10.304385368502182,-6.32650000000001,373.8071,380.1336
2025,12,26,22,0,13.3,10.3222971248596,-6.1457000000000335,374.193,380.3387
2025,12,26,22,10,13.38,10.3153852743588,-6.102300000000014,374.477,380.5793
2025,12,26,22,20,13.38,10.303781916344898,-6.468999999999994,374.4275,380.8965
2025,12,26,22,30,13.43,10.312340614327148,-6.653399999999976,374.4157,381.0691
2025,12,26,22,40,13.48,10.262465255848149,-6.497999999999991,374.5407,381.0387
2025,12,26,22,50,13.52,10.28780563920856,-6.371699999999976,374.99,381.3617
2025,12,26,23,0,13.52,10.264397662782605,-6.426899999999989,375.011,381.4379
2025,12,26,23,10,13.57,10.260857086706308,-6.343599999999981,375.3483,381.6919
2025,12,26,23,20,13.57,10.272597197789494,-6.356699999999989,375.4143,381.771
2025,12,26,23,30,13.6,10.256316910721818,-6.203899999999976,375.6694,381.8733
2025,12,26,23,40,13.63,10.310638186923564,-6.209799999999973,375.7246,381.9344
2025,12,26,23,50,13.61,10.227329791164218,-6.029299999999978,376.0101,382.0394
2025,12,27,0,0,13.67,10.158877145188416,-5.919100000000015,376.2589,382.178
2025,12,27,0,10,13.76,10.120280829137934,-5.6288000000000125,376.7577,382.3865
2025,12,27,0,20,13.76,10.120280829137934,-5.5972999999999615,376.8296,382.4269
2025,12,27,0,30,13.75,10.125926827565271,-5.478700000000004,376.8854,382.3641
2025,12,27,0,40,13.74,10.07224327547838,-5.4751999999999725,376.9418,382.417
2025,12,27,0,50,13.83,10.092371812542112,-5.593200000000024,377.0385,382.6317
2025,12,27,1,0,13.83,10.11623084755994,-5.254599999999982,377.5369,382.7915
2025,12,27,1,10,13.85,10.116734588949765,-5.227800000000002,377.5535,382.7813
2025,12,27,1,20,13.88,10.123443178470156,-5.291899999999998,377.5859,382.8778
2025,12,27,1,30,13.89,10.08177301563228,-5.193600000000004,377.7086,382.9022
2025,12,27,1,40,13.89,10.177561832882942,-5.177799999999991,377.8644,383.0422
2025,12,27,1,50,13.85,10.200343965717948,-5.439099999999996,377.5288,382.9679
2025,12,27,2,0,13.83,10.175878435104517,-5.37639999999999,377.5254,382.9018
2025,12,27,2,10,13.84,10.1702005730867,-5.98660000000001,377.0147,383.0013
2025,12,27,2,20,13.92,10.172351528762166,-5.733299999999986,377.3877,383.121
2025,12,27,2,30,13.93,10.214613051922598,-5.311399999999992,377.9023,383.2137
2025,12,27,2,40,13.94,10.268932625819406,-5.07770000000005,378.3117,383.3894
2025,12,27,2,50,13.98,10.246035534606772,-4.831000000000017,378.6475,383.4785
2025,12,27,3,0,13.98,10.282155518865082,-4.919199999999989,378.8109,383.7301
2025,12,27,3,10,13.97,10.360070342600958,-4.926599999999951,378.9005,383.8271
2025,12,27,3,20,13.98,10.402555466392778,-4.533500000000004,379.4087,383.9422
2025,12,27,3,30,13.98,10.438675450651086,-4.476400000000012,379.6144,384.0908
2025,12,27,19,30,14.61,11.450101866037452,-4.884200000000021,383.4385,388.3227
2025,12,27,19,40,14.76,11.542847655491167,-4.567000000000007,384.3827,388.9497
2025,12,27,19,50,14.81,11.616123355579896,-3.3082999999999743,386.2658,389.5741
2025,12,27,20,0,14.79,11.70317316935702,-3.213200000000029,386.4287,389.6419
2025,12,27,20,10,14.77,11.802627724828714,-3.974199999999996,385.539,389.5132
2025,12,27,20,20,14.75,11.851335002159,-3.3673,386.338,389.7053
2025,12,27,20,30,14.72,11.842247986735265,-4.646300000000053,384.7535,389.3998
2025,12,27,20,40,14.67,11.806144293193451,-3.447500000000048,385.8135,389.261
2025,12,27,20,50,14.62,11.795179152778497,-3.177599999999984,386.0541,389.2317
2025,12,27,21,0,14.62,11.82022199599034,-2.9992000000000303,386.2342,389.2334
2025,12,27,21,10,14.57,11.821606341103472,-3.213199999999972,385.8242,389.0374
2025,12,27,21,20,14.48,11.769138952348806,-3.411399999999958,385.3629,388.7743
2025,12,27,21,30,14.42,11.70127248697318,-4.0364999999999895,384.4768,388.5133
2025,12,27,21,40,14.43,11.646551884511773,-6.946599999999989,380.7964,387.743
2025,12,27,21,50,14.46,11.59355384463509,-4.9646000000000186,382.962,387.9266
2025,12,27,22,0,14.48,11.60774780637778,-4.43829999999997,383.9445,388.3828
2025,12,27,22,10,14.49,11.614850450361706,-4.157600000000002,384.2867,388.4443
2025,12,27,22,20,14.49,11.602428150414791,-4.119399999999985,384.3695,388.4889
2025,12,27,22,30,14.48,11.595333102841543,-3.693399999999997,384.9458,388.6392
2025,12,27,22,40,14.48,11.644991916986475,-4.461900000000014,384.1579,388.6198
2025,12,27,22,50,14.49,11.68938425004317,-7.0172000000000025,380.8032,387.8204
2025,12,27,23,0,14.51,11.741004616983664,-3.9347000000000207,384.8148,388.7495
2025,12,27,23,10,14.53,11.792731531763629,-5.8507999999999925,382.7276,388.5784
2025,12,27,23,20,14.61,11.838028814504291,-8.404499999999985,380.3528,388.7573
2025,12,27,23,30,14.73,11.773845249179455,-6.2929999999999495,382.7053,388.9983
2025,12,27,23,40,14.87,11.63328611095702,-10.322799999999972,378.5423,388.8651
2025,12,27,23,50,14.94,11.568122861237775,-9.238400000000013,379.8015,389.0399
2025,12,28,0,0,14.99,11.526578515117066,-16.142300000000034,371.914,388.0563
2025,12,28,0,10,14.93,11.49727133143619,-14.60220000000004,373.4525,388.0547
2025,12,28,0,20,14.95,11.421861707916005,-19.957600000000014,367.7428,387.7004
2025,12,28,0,30,14.98,11.314765796920083,-16.497900000000016,371.4552,387.9531
2025,12,28,0,40,14.94,11.351060953245456,-15.173900000000003,372.6954,387.8693
2025,12,28,0,50,14.93,11.331383953735116,-15.890300000000025,371.6542,387.5445
2025,12,28,1,0,14.95,11.217443601286634,-15.587400000000002,371.9485,387.5359
2025,12,28,1,10,15.07,11.171041484854628,-13.861100000000022,374.1713,388.0324
2025,12,28,1,20,15.12,11.153457551058692,-14.395399999999997,373.6738,388.0692
2025,12,28,1,30,15.13,11.147330465153567,-14.167699999999968,374.0475,388.2152
2025,12,28,1,40,15.11,11.08216507425555,-15.910000000000023,371.9976,387.9076
2025,12,28,1,50,15.12,11.076002984731897,-17.6438,369.9504,387.5942
2025,12,28,2,0,15.12,11.16636664544649,-16.822900000000004,371.1152,387.9381
2025,12,28,2,10,15.11,11.249881192957906,-15.817800000000034,372.1405,387.9583
2025,12,28,2,20,15.15,11.380760852858854,-16.56650000000002,371.3286,387.8951
2025,12,28,2,30,15.1,11.384862986434896,-13.333799999999997,375.014,388.3478
2025,12,28,2,40,15.07,11.364089436781835,-16.838099999999997,371.2418,388.0799
2025,12,28,2,50,15.13,11.341084760608148,-15.368100000000029,372.8402,388.2083
2025,12,28,3,0,15.17,11.329875537757362,-17.315600000000018,371.0023,388.3179
2025,12,28,3,10,15.21,11.331515527365426,-16.071200000000033,372.489,388.5602
2025,12,28,3,20,15.25,11.372122223904425,-12.337199999999996,376.6349,388.9721
2025,12,28,3,30,15.28,11.40591594352522,-12.537199999999984,376.7516,389.2888
2025,12,28,19,30,15.48,11.703643403393842,-14.246800000000007,376.6698,390.9166
2025,12,28,19,40,15.48,11.730032678260567,-15.1438,375.6703,390.8141
2025,12,28,19,50,15.6,11.735979463604126,-15.22320000000002,375.7939,391.0171
2025,12,28,20,0,15.6,11.696106373693803,-14.74509999999998,376.4363,391.1814
2025,12,28,20,10,15.61,11.61010576415711,-15.459900000000005,375.6461,391.106
2025,12,28,20,20,15.63,11.61087486253491,-17.092100000000016,373.5193,390.6114
2025,12,28,20,30,15.62,11.61714607097866,-19.92270000000002,370.2227,390.1454
2025,12,28,20,40,15.58,11.65538168754355,-21.33690000000001,368.4281,389.765
2025,12,28,20,50,15.62,11.670374689860578,-17.949900000000014,372.3462,390.2961
